frame_idx,timestamp,mic_rms,mic_peak,ref_rms,ref_peak,ref_is_silence,delay_samples,delay_ms,is_double_talk,nlms_residual_rms,echo_est_rms,nls_output_rms,nls_bypassed,erle_instant_db,filter_norm,process_time_ms
15,1774518100.7433,0.00057573,0.001709,0.00000286,0.000031,0,879,54.94,1,0.00066397,0.00015973,0.00016348,0,10.92,0.539151,5.532
16,1774518100.8132,0.00052245,0.001587,0.00000000,0.000000,0,4095,255.94,1,0.00051618,0.00004604,0.00015940,0,10.29,0.539151,5.999
17,1774518100.8739,0.00041286,0.001282,0.00000000,0.000000,0,4095,255.94,1,0.00041167,0.00002677,0.00018242,0,7.08,0.539151,5.825
18,1774518100.9336,0.00041264,0.001099,0.00000000,0.000000,0,4095,255.94,1,0.00040959,0.00001575,0.00015936,0,8.25,0.539151,5.870
19,1774518101.0049,0.00041619,0.001312,0.00000000,0.000000,0,4095,255.94,1,0.00042196,0.00002758,0.00015926,0,8.33,0.539151,5.792
20,1774518101.0644,0.00063941,0.001587,0.00000000,0.000000,0,4095,255.94,1,0.00064351,0.00002320,0.00013832,0,13.28,0.539151,6.761
21,1774518101.1338,0.00042197,0.001526,0.00003026,0.000122,0,4095,255.94,1,0.00042209,0.00000416,0.00029036,0,3.24,0.539151,5.815
22,1774518101.1939,0.00062386,0.002197,0.00010337,0.000458,0,4095,255.94,1,0.00062472,0.00000237,0.00020673,0,9.58,0.539151,6.546
23,1774518101.2555,0.00076155,0.002289,0.00377090,0.022308,0,4095,255.94,1,0.00076157,0.00000029,0.00020566,0,11.36,0.539151,6.428
24,1774518101.3241,0.00090110,0.003387,0.03193957,0.124146,0,502,31.38,1,0.00179285,0.00154245,0.00039076,0,7.25,0.539151,6.237
25,1774518101.3836,0.00078286,0.002472,0.25158137,0.817688,0,502,31.38,1,0.02720161,0.02723682,0.00132487,0,-4.57,0.539151,5.843
26,1774518101.4670,0.00066894,0.001831,0.22790940,0.744934,0,502,31.38,0,0.01904660,0.01888175,0.01904660,1,-29.09,0.533734,17.103
27,1774518101.5273,0.00070509,0.002167,0.18157140,0.594818,0,502,31.38,0,0.02626968,0.02629805,0.01239532,0,-24.90,0.528522,18.363
28,1774518101.5859,0.00052431,0.001343,0.11836517,0.425720,0,4095,255.94,0,0.04488049,0.04487208,0.01088838,0,-26.35,0.515702,17.657
29,1774518101.6554,0.00059625,0.001709,0.03831094,0.121094,0,4095,255.94,0,0.05512660,0.05508448,0.02399120,0,-32.09,0.499036,17.733
30,1774518101.7170,0.02393620,0.118103,0.02165372,0.083466,0,4095,255.94,0,0.05513409,0.05842102,0.02552618,0,-0.56,0.482609,17.939
31,1774518101.7737,0.21814420,0.989471,0.00784416,0.023743,0,4095,255.94,1,0.25856588,0.13816115,0.03027841,0,17.15,0.482609,5.721
32,1774518101.8347,0.31402434,0.992676,0.00362466,0.011322,0,4095,255.94,1,0.36806164,0.17928913,0.23045594,0,2.69,0.482609,6.744
1,1774518101.8960,0.30693149,0.929108,0.00287372,0.007019,0,4095,255.94,1,0.35895680,0.13076638,0.33508391,0,-0.76,0.482609,7.347
2,1774518101.9639,0.21251998,0.634125,0.00277441,0.006531,0,4095,255.94,1,0.27171372,0.18725857,0.27171372,1,-2.13,0.482609,5.896
3,1774518102.0237,0.10345456,0.374969,0.00231258,0.006897,0,4095,255.94,1,0.18842681,0.16711407,0.18842681,1,-5.21,0.482609,5.421
4,1774518102.0939,0.03168899,0.122253,0.00059597,0.005951,0,1023,63.94,1,0.07192773,0.06642723,0.07192773,1,-7.12,0.482609,6.185
5,1774518102.1548,0.00826681,0.029083,0.00042946,0.003296,0,1023,63.94,1,0.04262419,0.04425421,0.02376648,0,-9.17,0.482609,5.671
6,1774518102.2140,0.00327910,0.011902,0.00017411,0.000610,0,1023,63.94,1,0.02591220,0.02610933,0.00190529,0,4.72,0.482609,5.448
7,1774518102.2850,0.00193825,0.006714,0.00029214,0.001282,0,1023,63.94,1,0.00987222,0.01034594,0.00115832,0,4.47,0.482609,6.059
8,1774518102.3450,0.00122861,0.005249,0.00020660,0.001099,0,4095,255.94,1,0.00423960,0.00404606,0.00044130,0,8.89,0.482609,6.963
9,1774518102.4139,0.00093438,0.003174,0.00028558,0.001801,0,4095,255.94,1,0.00122514,0.00069607,0.00018952,0,13.85,0.482609,6.421
10,1774518102.4733,0.00079467,0.002472,0.00072955,0.002625,0,4095,255.94,1,0.00110357,0.00067562,0.00005477,0,23.09,0.482609,5.784
11,1774518102.5340,0.00067647,0.002197,0.00247285,0.007568,0,4095,255.94,1,0.00091407,0.00058037,0.00004933,0,22.57,0.482609,5.959
12,1774518102.6040,0.00053670,0.001801,0.00436964,0.014771,0,4095,255.94,1,0.00070964,0.00064001,0.00004086,0,22.12,0.482609,5.992
13,1774518102.6637,0.00069798,0.002136,0.00316990,0.011292,0,4095,255.94,1,0.00076650,0.00053266,0.00003172,0,26.44,0.482609,5.682
14,1774518102.7349,0.00064657,0.001831,0.00116460,0.004028,0,4095,255.94,1,0.00070517,0.00042767,0.00003426,0,25.16,0.482609,6.013
15,1774518102.7942,0.00049069,0.001709,0.00045488,0.001801,0,4095,255.94,1,0.00117682,0.00117308,0.00003152,0,23.43,0.482609,6.044
16,1774518102.8552,0.00051401,0.002228,0.00009284,0.000305,0,3,0.19,1,0.00236888,0.00218585,0.00005651,0,19.04,0.482609,6.113
17,1774518102.9360,0.00062515,0.001923,0.00004109,0.000092,0,3,0.19,0,0.00031998,0.00065341,0.00013351,0,13.38,0.475319,18.141
18,1774518102.9847,0.08419427,0.329407,0.00000820,0.000031,0,3,0.19,1,0.08411435,0.00468098,0.00219829,0,31.66,0.475319,6.616
19,1774518103.0542,0.09326602,0.253784,0.00000000,0.000000,0,3,0.19,1,0.09401206,0.00314619,0.07214999,0,2.23,0.475319,5.425
20,1774518103.1137,0.08079252,0.460968,0.00000000,0.000000,0,3,0.19,1,0.08077979,0.00012445,0.08077979,1,0.00,0.475319,6.123
21,1774518103.1739,0.19226989,0.581635,0.00000000,0.000000,0,3,0.19,1,0.19226759,0.00006407,0.07772817,0,7.87,0.475319,5.859
22,1774518103.2445,0.12483716,0.626770,0.00000316,0.000031,0,3,0.19,1,0.12483812,0.00000858,0.12483812,1,-0.00,0.475319,6.607
23,1774518103.3047,0.06597229,0.322388,0.00010066,0.000397,0,3,0.19,1,0.06597219,0.00000202,0.06597219,1,0.00,0.475319,6.440
24,1774518103.3739,0.13484886,0.340210,0.00010608,0.000336,0,3,0.19,1,0.13484877,0.00000436,0.06124509,0,6.86,0.475319,5.774
25,1774518103.4343,0.13410331,0.451965,0.00019169,0.000580,0,3,0.19,1,0.13410362,0.00000777,0.13254178,0,0.10,0.475319,6.029
26,1774518103.4942,0.12443439,0.479980,0.00020809,0.000885,0,3,0.19,1,0.12443428,0.00001179,0.12443428,1,0.00,0.475319,6.558
27,1774518103.5638,0.11042488,0.370117,0.00038217,0.001434,0,3,0.19,1,0.11042485,0.00003379,0.11042485,1,0.00,0.475319,5.428
28,1774518103.6247,0.07671625,0.276367,0.00087592,0.003204,0,4095,255.94,1,0.07671779,0.00005401,0.07671779,1,-0.00,0.475319,6.206
29,1774518103.6940,0.05379704,0.172760,0.00166182,0.006531,0,4095,255.94,1,0.05379145,0.00006153,0.05379145,1,0.00,0.475319,5.905
30,1774518103.7553,0.01820338,0.062500,0.00143611,0.005707,0,4095,255.94,1,0.01819966,0.00010370,0.01819966,1,0.00,0.475319,7.183
31,1774518103.8154,0.00662089,0.029388,0.00086654,0.004059,0,4095,255.94,1,0.00663241,0.00006796,0.00663241,1,-0.02,0.475319,6.203
32,1774518103.8839,0.00232882,0.007019,0.00049406,0.001709,0,4095,255.94,1,0.00232299,0.00016309,0.00216678,0,0.63,0.475319,5.972
1,1774518103.9437,0.00155983,0.005005,0.00069199,0.002625,0,4095,255.94,1,0.00183636,0.00082798,0.00035008,0,12.97,0.475319,5.908
2,1774518104.0137,0.00092698,0.002441,0.00057226,0.002045,0,4095,255.94,1,0.00159195,0.00147671,0.00010504,0,18.88,0.475319,5.854
3,1774518104.0752,0.00084794,0.003204,0.00038420,0.001312,0,4095,255.94,1,0.00169247,0.00177384,0.00008546,0,19.87,0.475319,6.170
4,1774518104.1465,0.00058077,0.001770,0.00043348,0.001373,0,4095,255.94,0,0.00029243,0.00061301,0.00009062,0,16.08,0.467356,18.418
5,1774518104.2165,0.00047447,0.001617,0.00034986,0.001007,0,4095,255.94,0,0.00034066,0.00055816,0.00005786,0,18.15,0.447783,17.970
6,1774518104.2756,0.00048620,0.001343,0.00037040,0.001312,0,4095,255.94,0,0.00033389,0.00051484,0.00005696,0,18.49,0.429025,18.159
7,1774518104.3449,0.00049021,0.001312,0.00035428,0.001038,0,4095,255.94,0,0.00053742,0.00033138,0.00003514,0,22.55,0.454625,17.741
8,1774518104.4064,0.00047322,0.001190,0.00016373,0.000549,0,4095,255.94,0,0.00065703,0.00026499,0.00004043,0,21.11,0.469847,18.563
9,1774518104.4667,0.00054763,0.001984,0.00006746,0.000153,0,4095,255.94,0,0.00070810,0.00032451,0.00004716,0,21.11,0.506351,18.103
10,1774518104.5232,0.00047133,0.001526,0.00000564,0.000031,0,4095,255.94,1,0.00056028,0.00024746,0.00005026,0,19.27,0.506351,5.769
11,1774518104.5840,0.00053598,0.001617,0.00000000,0.000000,0,4095,255.94,1,0.00055747,0.00023255,0.00011289,0,13.50,0.506351,5.904
12,1774518104.6542,0.00055960,0.001862,0.00000000,0.000000,0,4095,255.94,1,0.00059624,0.00020475,0.00007716,0,17.14,0.506351,5.841
13,1774518104.7140,0.00033862,0.000977,0.00000000,0.000000,0,4095,255.94,1,0.00043743,0.00023136,0.00006663,0,14.02,0.506351,5.814
14,1774518104.7746,0.00036840,0.001404,0.00000000,0.000000,0,4095,255.94,1,0.00041165,0.00015450,0.00004124,0,18.77,0.506351,6.126
15,1774518104.8440,0.00058605,0.001923,0.00000000,0.000000,0,4095,255.94,1,0.00060748,0.00011558,0.00003689,0,23.71,0.506351,5.890
16,1774518104.9053,0.00052828,0.001343,0.00000000,0.000000,0,4095,255.94,1,0.00058378,0.00011913,0.00004036,0,22.08,0.506351,6.847
17,1774518104.9741,0.00055511,0.001526,0.00000000,0.000000,0,4095,255.94,1,0.00055398,0.00003075,0.00003829,0,22.94,0.506351,5.779
18,1774518105.0350,0.00039095,0.001862,0.00000000,0.000000,0,4095,255.94,1,0.00039092,0.00000377,0.00004220,0,19.10,0.506351,6.841
19,1774518105.0940,0.00300403,0.012085,0.00003001,0.000214,0,4095,255.94,1,0.00300403,0.00000000,0.00006833,0,32.77,0.506351,6.172
20,1774518105.1637,0.00139392,0.004364,0.00254657,0.038879,0,270,16.88,1,0.00139227,0.00003683,0.00139227,1,0.01,0.506351,6.027
21,1774518105.2243,0.00097791,0.002502,0.00173432,0.008118,0,270,16.88,1,0.00101341,0.00034460,0.00098864,0,-0.10,0.506351,5.971
22,1774518105.2931,0.00059941,0.001617,0.00063514,0.002411,0,270,16.88,1,0.00065946,0.00042310,0.00015733,0,11.60,0.506351,5.490
23,1774518105.3664,0.00056787,0.001556,0.00057660,0.002014,0,270,16.88,0,0.00094577,0.00060535,0.00012018,0,13.46,0.484490,17.393
24,1774518105.4274,0.00096316,0.003601,0.00061998,0.002197,0,270,16.88,0,0.00154311,0.00080133,0.00040234,0,7.58,0.453388,18.732
25,1774518105.4964,0.00068364,0.002838,0.00069988,0.002777,0,270,16.88,0,0.00079400,0.00046597,0.00060205,0,1.10,0.453884,17.927
26,1774518105.5556,0.00053952,0.001495,0.00116837,0.004333,0,270,16.88,0,0.00061539,0.00032296,0.00027547,0,5.83,0.480513,17.576
27,1774518105.6140,0.00103570,0.005676,0.00055285,0.002441,0,270,16.88,1,0.00113287,0.00049020,0.00011779,0,18.85,0.480513,5.850
28,1774518105.6738,0.00058356,0.001892,0.00039883,0.001129,0,1219,76.19,1,0.00076717,0.00056173,0.00071240,0,-1.73,0.480513,6.175
29,1774518105.7340,0.00055367,0.002289,0.00026739,0.000793,0,1219,76.19,1,0.00079841,0.00058675,0.00018861,0,9.34,0.480513,6.378
30,1774518105.8041,0.00047640,0.001343,0.00016976,0.000549,0,1219,76.19,1,0.00087198,0.00063139,0.00009808,0,13.68,0.480513,6.072
31,1774518105.8759,0.00053338,0.001831,0.00024712,0.000854,0,1219,76.19,0,0.00029693,0.00046610,0.00014877,0,11.07,0.512370,17.856
32,1774518105.9338,0.00070883,0.002319,0.00123392,0.006744,0,1219,76.19,1,0.00083809,0.00034070,0.00011207,0,15.99,0.512370,6.577
1,1774518105.9937,0.00081959,0.002411,0.18197903,0.982513,0,1219,76.19,1,0.00107676,0.00060863,0.00033678,0,7.72,0.512370,6.029
2,1774518106.0541,0.00048654,0.001282,0.23488384,0.978577,0,1219,76.19,1,0.01154263,0.01159409,0.00055310,0,-1.12,0.512370,5.942
3,1774518106.1363,0.00032290,0.000977,0.11588281,0.375488,0,1219,76.19,0,0.03134690,0.03140578,0.00847888,0,-28.39,0.491717,18.478
4,1774518106.1966,0.00045457,0.001160,0.11482037,0.312347,0,992,62.00,0,0.04146320,0.04142850,0.02121567,0,-33.38,0.473866,18.576
5,1774518106.2655,0.00068353,0.001831,0.11476270,0.312347,0,992,62.00,0,0.03995923,0.03989135,0.02157703,0,-29.98,0.458733,17.663
6,1774518106.3265,0.00053224,0.001770,0.23675344,0.827850,0,992,62.00,0,0.04035057,0.04035573,0.01843261,0,-30.79,0.444553,18.089
7,1774518106.3865,0.00061086,0.002014,0.19296166,0.793884,0,992,62.00,0,0.03486953,0.03482574,0.01444244,0,-27.47,0.431365,18.000
8,1774518106.4443,0.20022750,0.849518,0.19287700,0.793732,0,416,26.00,1,0.27024628,0.17600431,0.01938334,0,20.28,0.431365,6.836
9,1774518106.5039,0.14861753,0.412903,0.28016854,0.847046,0,416,26.00,1,0.24869187,0.20439450,0.23048169,0,-3.81,0.431365,5.967
10,1774518106.5736,0.09425753,0.311737,0.06525043,0.222656,0,416,26.00,1,0.22436494,0.20864149,0.17649382,0,-5.45,0.431365,5.891
11,1774518106.6343,0.09676158,0.309387,0.06522279,0.222687,0,416,26.00,1,0.25133259,0.25266046,0.10084210,0,-0.36,0.431365,5.904
12,1774518106.6937,0.20155625,0.737305,0.21861902,0.630768,0,211,13.19,1,0.29758359,0.23244285,0.12587494,0,4.09,0.431365,5.888
13,1774518106.7638,0.34585579,0.992920,0.21849756,0.630280,0,211,13.19,1,0.39259419,0.19165788,0.19350702,0,5.04,0.431365,6.017
14,1774518106.8246,0.23900378,0.899139,0.33289903,0.997620,0,211,13.19,1,0.30796430,0.17809235,0.30796430,1,-2.20,0.431365,6.071
15,1774518106.8938,0.29781235,0.993927,0.27951211,0.902985,0,211,13.19,1,0.36551301,0.22860191,0.20575085,0,3.21,0.431365,5.662
16,1774518106.9554,0.22616279,0.745544,0.26452568,0.709686,0,62,3.88,1,0.29149426,0.19515262,0.24375487,0,-0.65,0.431365,6.491
17,1774518107.0155,0.08629302,0.288116,0.26440343,0.709473,0,62,3.88,1,0.23339272,0.22314388,0.20220349,0,-7.40,0.431365,7.153
18,1774518107.0847,0.13180349,0.494324,0.10132899,0.355469,0,62,3.88,1,0.20698779,0.16850426,0.07949053,0,4.39,0.431365,6.341
19,1774518107.1564,0.18764505,0.552917,0.01302434,0.066345,0,62,3.88,0,0.10364734,0.17478367,0.08293097,0,7.09,0.437842,17.909
20,1774518107.2138,0.21953973,0.993011,0.01196733,0.065796,0,719,44.94,1,0.25024013,0.14886089,0.06288454,0,10.86,0.437842,6.011
21,1774518107.2743,0.37175592,0.993896,0.03695902,0.107086,0,719,44.94,1,0.38253324,0.07797335,0.16220875,0,7.20,0.437842,6.333
22,1774518107.3338,0.27096017,0.771606,0.20471618,0.593964,0,719,44.94,1,0.27679719,0.04966611,0.27679719,1,-0.19,0.437842,5.530
23,1774518107.4040,0.30754681,0.839813,0.20439919,0.597137,0,719,44.94,1,0.32638440,0.10424840,0.25112106,0,1.76,0.437842,6.258
24,1774518107.4647,0.24770142,0.789154,0.24971241,0.960571,0,657,41.06,1,0.28926177,0.15209385,0.28624514,0,-1.26,0.437842,6.119
25,1774518107.5348,0.08789093,0.365662,0.29669813,0.990570,0,657,41.06,1,0.25401249,0.23917223,0.22552943,0,-8.19,0.437842,6.650
26,1774518107.5941,0.01648447,0.099091,0.30100985,0.972168,0,657,41.06,1,0.25882418,0.25817007,0.12444178,0,-17.56,0.437842,5.749
27,1774518107.6551,0.00407166,0.016785,0.21650594,0.672058,0,657,41.06,1,0.23193578,0.23177803,0.10394193,0,-28.14,0.437842,5.982
28,1774518107.7356,0.12050710,0.458862,0.12839261,0.542786,0,657,41.06,0,0.08445060,0.12096201,0.05763730,0,6.41,0.431301,17.550
29,1774518107.7965,0.18093413,0.516785,0.05960456,0.306854,0,657,41.06,0,0.11972996,0.15520889,0.03658861,0,13.88,0.445236,17.753
30,1774518107.8676,0.22538024,0.760590,0.00791592,0.041687,0,657,41.06,0,0.12418492,0.19270896,0.04648016,0,13.71,0.491077,17.539
31,1774518107.9141,0.22380010,0.978668,0.00501496,0.017792,0,657,41.06,1,0.24943517,0.12784369,0.05376818,0,12.39,0.491077,5.863
32,1774518107.9753,0.36685713,0.995056,0.00215461,0.006775,0,1177,73.56,1,0.37477518,0.08748101,0.17706003,0,6.33,0.491077,5.930
1,1774518108.0440,0.22921896,0.775146,0.00245149,0.008545,0,1177,73.56,1,0.23319642,0.05153947,0.23319642,1,-0.15,0.491077,6.109
2,1774518108.1054,0.18212616,0.684479,0.00380333,0.012085,0,1177,73.56,1,0.18359509,0.01486884,0.18359509,1,-0.07,0.491077,6.516
3,1774518108.1741,0.08962543,0.327301,0.00359100,0.011719,0,1177,73.56,1,0.08956185,0.00256807,0.08956185,1,0.01,0.491077,6.286
4,1774518108.2338,0.01751689,0.085938,0.00252538,0.007751,0,4082,255.12,1,0.01754486,0.00106356,0.01754486,1,-0.01,0.491077,5.824
5,1774518108.2941,0.00588408,0.022461,0.00138179,0.004852,0,4082,255.12,1,0.00592972,0.00035849,0.00592972,1,-0.07,0.491077,6.434
6,1774518108.3635,0.00563259,0.018066,0.00031346,0.001160,0,4082,255.12,1,0.00567374,0.00034409,0.00348766,0,4.16,0.491077,6.141
7,1774518108.4239,0.00355250,0.010925,0.00018561,0.000580,0,4082,255.12,1,0.00353993,0.00029594,0.00353993,1,0.03,0.491077,6.030
8,1774518108.4940,0.00252180,0.008087,0.00030519,0.001160,0,1050,65.62,1,0.00255796,0.00034356,0.00255796,1,-0.12,0.491077,6.434
9,1774518108.5534,0.00561138,0.015106,0.00118053,0.004120,0,1050,65.62,1,0.00566504,0.00033991,0.00178836,0,9.93,0.491077,5.899
10,1774518108.6140,0.00567090,0.014191,0.00151741,0.004395,0,1050,65.62,1,0.00570646,0.00025603,0.00520705,0,0.74,0.491077,5.866
11,1774518108.6846,0.00426732,0.014038,0.00229906,0.008942,0,1050,65.62,1,0.00424837,0.00016650,0.00424837,1,0.04,0.491077,6.371
12,1774518108.7438,0.00093650,0.004120,0.00371489,0.011871,0,4099,256.19,1,0.00094908,0.00009678,0.00094908,1,-0.12,0.491077,6.216
13,1774518108.8136,0.00049481,0.001526,0.00419057,0.015961,0,4099,256.19,1,0.00049697,0.00009585,0.00049697,1,-0.04,0.491077,6.343
14,1774518108.8749,0.00047133,0.001648,0.00242591,0.010132,0,4099,256.19,1,0.00048629,0.00010160,0.00002221,0,25.73,0.491077,6.136
15,1774518108.9341,0.00050332,0.001526,0.00118269,0.004578,0,4099,256.19,1,0.00050660,0.00016453,0.00002174,0,26.46,0.491077,5.879
16,1774518109.0157,0.00082697,0.002533,0.00060044,0.001587,0,4084,255.25,0,0.00071177,0.00074441,0.00002264,0,30.48,0.489779,17.685
17,1774518109.0757,0.00063144,0.002197,0.00030151,0.000946,0,4084,255.25,0,0.00069690,0.00056516,0.00003182,0,25.54,0.488206,17.562
18,1774518109.1460,0.00138016,0.005859,0.00007509,0.000244,0,4084,255.25,0,0.00088818,0.00116360,0.00003115,0,32.50,0.493595,18.037
19,1774518109.1952,0.00386912,0.013184,0.00001287,0.000061,0,4084,255.25,1,0.00365395,0.00102735,0.00023290,0,24.40,0.493595,5.972
20,1774518109.2556,0.01193587,0.076141,0.00000357,0.000031,0,4097,256.06,1,0.01192210,0.00107045,0.00313930,0,11.60,0.493595,6.118
21,1774518109.3242,0.20492626,0.818237,0.00000000,0.000000,0,4097,256.06,1,0.20493138,0.00082761,0.01473045,0,22.87,0.493595,5.761
22,1774518109.3854,0.14971372,0.454651,0.00000135,0.000031,0,4097,256.06,1,0.14971633,0.00051089,0.14971633,1,-0.00,0.493595,6.021
23,1774518109.4541,0.13128223,0.959869,0.00000000,0.000000,0,4097,256.06,1,0.13131447,0.00021411,0.13131447,1,-0.00,0.493595,5.514
24,1774518109.5147,0.25962332,0.987762,0.00000000,0.000000,0,4158,259.88,1,0.25962375,0.00007559,0.12819045,0,6.13,0.493595,6.300
25,1774518109.5748,0.21169429,0.709686,0.00000000,0.000000,0,4158,259.88,1,0.21169444,0.00002178,0.21169444,1,-0.00,0.493595,6.479
26,1774518109.6442,0.17075688,0.632263,0.00000000,0.000000,0,4158,259.88,1,0.17075703,0.00000682,0.17075703,1,-0.00,0.493595,5.972
27,1774518109.7061,0.17939158,0.988525,0.00000000,0.000000,0,4158,259.88,1,0.17939157,0.00000169,0.16842902,0,0.55,0.493595,6.153
28,1774518109.7743,0.18134129,0.954651,0.00000000,0.000000,0,4158,259.88,1,0.18134128,0.00000063,0.17679416,0,0.22,0.493595,6.743
29,1774518109.8344,0.06287753,0.230835,0.00000000,0.000000,0,4158,259.88,1,0.06287751,0.00000036,0.06287751,1,0.00,0.493595,5.628
30,1774518109.8940,0.03837019,0.201752,0.00000000,0.000000,0,4158,259.88,1,0.03837017,0.00000024,0.03837017,1,0.00,0.493595,6.172
31,1774518109.9640,0.29091799,0.994019,0.00000191,0.000031,0,4158,259.88,1,0.29091799,0.00000000,0.03823700,0,17.63,0.493595,5.802
32,1774518110.0254,0.20769635,0.720673,0.00018262,0.000916,0,4178,261.12,1,0.20769635,0.00000000,0.20769635,1,-0.00,0.493595,7.257
1,1774518110.0942,0.16108533,0.618561,0.00164282,0.007751,0,4178,261.12,1,0.16108533,0.00000000,0.16108533,1,-0.00,0.493595,5.865
2,1774518110.1549,0.10088325,0.362061,0.00319945,0.012268,0,4178,261.12,1,0.10088325,0.00000000,0.10088325,1,-0.00,0.493595,6.163
3,1774518110.2133,0.07201950,0.223816,0.00400201,0.012909,0,4178,261.12,1,0.07201950,0.00000000,0.07201950,1,-0.00,0.493595,5.395
4,1774518110.2841,0.02329247,0.076080,0.00437182,0.014740,0,4158,259.88,1,0.02329187,0.00001377,0.02329187,1,0.00,0.493595,6.076
5,1774518110.3450,0.00363710,0.011261,0.00593422,0.019592,0,4158,259.88,1,0.00360924,0.00022672,0.00360924,1,0.07,0.493595,5.965
6,1774518110.4131,0.00176301,0.006256,0.00498421,0.018066,0,4158,259.88,1,0.00234216,0.00165679,0.00234216,1,-2.47,0.493595,5.787
7,1774518110.4739,0.00113212,0.003326,0.00377955,0.012573,0,4158,259.88,1,0.00220976,0.00202167,0.00025235,0,13.03,0.493595,5.449
8,1774518110.5348,0.00096683,0.002960,0.00376904,0.012634,0,4096,256.00,1,0.00288081,0.00252759,0.00010857,0,18.96,0.493595,6.633
9,1774518110.6153,0.00171183,0.006927,0.00186627,0.006042,0,4096,256.00,0,0.00154833,0.00168825,0.00019781,0,18.73,0.484673,16.901
10,1774518110.6764,0.00185010,0.006592,0.00077828,0.002258,0,4096,256.00,0,0.00186257,0.00196838,0.00051942,0,11.03,0.472078,17.616
11,1774518110.7340,0.00581274,0.024872,0.00148241,0.005646,0,4096,256.00,1,0.00654023,0.00334393,0.00087010,0,16.50,0.472078,6.153
12,1774518110.7960,0.00498669,0.016235,0.00241215,0.008667,0,4096,256.00,1,0.00633144,0.00444692,0.00502744,0,-0.07,0.472078,6.328
13,1774518110.8559,0.00271766,0.010925,0.00252848,0.007812,0,4096,256.00,1,0.00430170,0.00357649,0.00430170,1,-3.99,0.472078,5.515
14,1774518110.9243,0.00156665,0.004944,0.00220943,0.005829,0,4096,256.00,1,0.00276216,0.00220471,0.00225133,0,-3.15,0.472078,5.941
15,1774518110.9835,0.00100229,0.003571,0.00157435,0.005981,0,4096,256.00,1,0.00274090,0.00229124,0.00102398,0,-0.19,0.472078,5.590
16,1774518111.0683,0.00053603,0.001770,0.00029423,0.000916,0,4096,256.00,0,0.00057078,0.00064578,0.00057078,1,-0.55,0.461122,18.732
17,1774518111.1251,0.00039613,0.001251,0.00004683,0.000244,0,4096,256.00,0,0.00036734,0.00043502,0.00027161,0,3.27,0.456501,17.483
18,1774518111.1856,0.00061459,0.001953,0.00000647,0.000031,0,4096,256.00,0,0.00044985,0.00064569,0.00006157,0,19.87,0.451777,17.266
19,1774518111.2564,0.00062446,0.001709,0.00000000,0.000000,0,4096,256.00,0,0.00042228,0.00065024,0.00012856,0,13.70,0.448422,18.637
20,1774518111.3166,0.00049154,0.001617,0.00000000,0.000000,0,4096,256.00,0,0.00037408,0.00057635,0.00010195,0,13.62,0.442464,18.719
21,1774518111.3857,0.00051056,0.001434,0.00000000,0.000000,0,4096,256.00,0,0.00028228,0.00052587,0.00005138,0,19.78,0.439440,17.852
22,1774518111.4465,0.00042870,0.001373,0.00000000,0.000000,0,4096,256.00,0,0.00021630,0.00042827,0.00004295,0,19.76,0.437393,17.461
23,1774518111.5066,0.00048895,0.001312,0.00022155,0.000488,0,4096,256.00,0,0.00018810,0.00045557,0.00004228,0,21.03,0.501565,17.703
24,1774518111.5640,0.00083667,0.002411,0.00220280,0.019012,0,4096,256.00,1,0.00093426,0.00037182,0.00002850,0,28.85,0.501565,6.334
25,1774518111.6249,0.00045550,0.001495,0.00232154,0.019348,0,4096,256.00,1,0.00045708,0.00001849,0.00004316,0,20.24,0.501565,6.088
26,1774518111.6934,0.00033696,0.001038,0.30504556,0.884491,0,4096,256.00,1,0.00033707,0.00000234,0.00002072,0,23.31,0.501565,5.822
27,1774518111.7547,0.00033426,0.001099,0.18926877,0.506195,0,4096,256.00,1,0.00034555,0.00005074,0.00001554,0,25.15,0.501565,5.719
28,1774518111.8158,0.00038139,0.001221,0.18914545,0.506104,0,4096,256.00,1,0.00049794,0.00034238,0.00001641,0,25.95,0.501565,7.141
29,1774518111.8842,0.00035771,0.001160,0.24977336,0.670563,0,4096,256.00,1,0.00076432,0.00062793,0.00003096,0,20.82,0.501565,5.669
30,1774518111.9565,0.00054114,0.001709,0.14496496,0.456604,0,4096,256.00,0,0.01640515,0.01631890,0.00059759,0,-0.86,0.497028,17.768
31,1774518112.0256,0.00055776,0.002228,0.05673392,0.226044,0,4096,256.00,0,0.02326605,0.02323258,0.01129158,0,-26.13,0.492306,17.234
1,1774518112.0751,0.27213321,0.992249,0.02497694,0.083679,0,4154,259.62,1,0.30951456,0.19984355,0.01854890,0,23.33,0.492306,6.085
2,1774518112.1352,0.22168694,0.865295,0.00465077,0.021118,0,4154,259.62,1,0.34373414,0.28086376,0.27931120,0,-2.01,0.492306,6.298
3,1774518112.2036,0.08128667,0.250519,0.00082815,0.004242,0,4154,259.62,1,0.29865605,0.27522563,0.25985955,0,-10.09,0.492306,5.617
4,1774518112.2649,0.28180333,0.992249,0.00058909,0.002502,0,4154,259.62,1,0.41144796,0.28952875,0.19948858,0,3.00,0.492306,5.533
5,1774518112.3340,0.37101385,0.890350,0.00030633,0.001099,0,4095,255.94,1,0.47276265,0.27603510,0.31482974,0,1.43,0.492306,5.744
